id	uuid	coa_cd	coa_name	weight	risk_weight_1	risk_weight_2	risk_weight_3	risk_weight_4	risk_weight_5	risk_weight_6	risk_weight_7	risk_weight_8	risk_weight_9	risk_weight_10	risk_weight_11	risk_weight_12	risk_weight_13	risk_weight_14	risk_weight_15	risk_weight_16	risk_weight_17	risk_weight_18	risk_weight_19	risk_weight_20	risk_weight_21	risk_weight_22	risk_weight_23	risk_weight_24
234	9da3f414-c9f8-410b-8042-29bcee39e71b	1_3_2_1_1_2_1	投资银行部_交易性政策性金融债投资_银行账户_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
235	65b67cc2-be4e-4283-b0af-bd29ef331422	1_3_2_1_1_2_2	投资银行部_交易性政策性金融债投资_银行账户_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
236	1f49a57a-a611-4b12-9b6d-27afe91bac75	1_3_2_1_1_2_3	投资银行部_交易性政策性金融债投资_银行账户_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
237	8883abcd-fbf4-4bf7-933a-90ad16200762	1_3_2_1_1_2_4	投资银行部_交易性政策性金融债投资_银行账户_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
238	6f8f5261-a2c9-4be3-90e0-bbbd4399fbf4	1_3_2_1_2_1_1	投资银行部_交易性商业银行债投资_交易账户_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
239	66ae848a-38d6-4fd7-ab6b-ee60dd718ecd	1_3_2_1_2_1_2	投资银行部_交易性商业银行债投资_交易账户_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
240	77f278c5-3b18-4d1f-bf70-e87a0498957c	1_3_2_1_2_1_3	投资银行部_交易性商业银行债投资_交易账户_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
241	4c377e6b-fb1c-4441-a007-28480b04777d	1_3_2_1_2_1_4	投资银行部_交易性商业银行债投资_交易账户_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
242	b8fb8b3f-1375-4a63-85ae-e33c7ff9fb09	1_3_2_1_2_2_1	投资银行部_交易性商业银行债投资_银行账户_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
243	ba5ca093-acbd-4700-bd2f-80be8862c126	1_3_2_1_2_2_2	投资银行部_交易性商业银行债投资_银行账户_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
244	90dcc482-6c7c-4aad-93bb-a0f290d3e2de	1_3_2_1_2_2_3	投资银行部_交易性商业银行债投资_银行账户_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
245	40ca9de6-bc0a-4bb9-935c-483a454f06d8	1_3_2_1_2_2_4	投资银行部_交易性商业银行债投资_银行账户_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
246	3c643cea-0ce8-4aab-b5ac-1b7b82ffb4df	1_3_2_1_3_1_1	投资银行部_交易性金融机构债投资_交易账户_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
247	15153e7c-65eb-4447-a66f-cd07f328ed25	1_3_2_1_3_1_2	投资银行部_交易性金融机构债投资_交易账户_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
248	cb1791e2-0b51-4d20-aa75-a9523c83e6cd	1_3_2_1_3_1_3	投资银行部_交易性金融机构债投资_交易账户_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
249	205f5d4e-0968-40ad-bde9-cd50e1276d84	1_3_2_1_3_1_4	投资银行部_交易性金融机构债投资_交易账户_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
250	629f7478-ada5-4014-ad60-c54c5599c1c4	1_3_2_1_3_2_1	投资银行部_交易性金融机构债投资_银行账户_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
251	6b9a96b1-239d-4c36-994d-99250c4ae757	1_3_2_1_3_2_2	投资银行部_交易性金融机构债投资_银行账户_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
252	b2723b0a-5056-4600-b94f-c98bab451422	1_3_2_1_3_2_3	投资银行部_交易性金融机构债投资_银行账户_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
253	d6eccca4-950a-41b7-8297-12baa0246be4	1_3_2_1_3_2_4	投资银行部_交易性金融机构债投资_银行账户_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
254	374954ab-c40e-44f4-82d6-b862cb2942c7	1_3_2_1_4_1_1	投资银行部_交易性公司债投资_交易账户_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
255	8864854d-14af-480c-b995-e51f8561a830	1_3_2_1_4_1_2	投资银行部_交易性公司债投资_交易账户_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
256	d63a6167-b738-46d5-90f8-24a6be90c2eb	1_3_2_1_4_1_3	投资银行部_交易性公司债投资_交易账户_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
257	78e5e809-5716-4992-91f1-679f350fcba7	1_3_2_1_4_1_4	投资银行部_交易性公司债投资_交易账户_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
258	5678d1e4-978b-4ef4-b748-0aa14e84bad7	1_3_2_1_4_2_1	投资银行部_交易性公司债投资_银行账户_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
259	99a60d05-a070-4b94-9a1b-2c3f6564d642	1_3_2_1_4_2_2	投资银行部_交易性公司债投资_银行账户_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
260	440d0f50-0102-4d3f-9a08-ad0ef377878b	1_3_2_1_4_2_3	投资银行部_交易性公司债投资_银行账户_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
261	3053142e-723c-467f-bfb9-cb5e205443e7	1_3_2_1_4_2_4	投资银行部_交易性公司债投资_银行账户_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
262	95292b6b-4d64-4d56-b920-b75b72abc5e5	1_3_2_1_5_1	投资银行部_交易性信托_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
263	7007cb73-9ff5-4111-a688-98a7d6adfe44	1_3_2_1_5_2	投资银行部_交易性信托_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
264	07bc5730-babb-4ca0-9df6-57cdbf5ef618	1_3_2_1_5_3	投资银行部_交易性信托_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
265	e5609eba-f2b1-40b8-bac3-631234536648	1_3_2_1_6_1	投资银行部_交易性资管计划_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
266	fd725385-2a47-44a3-9854-5e0e0debb36b	1_3_2_1_6_2	投资银行部_交易性资管计划_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
267	9c0d654a-6994-45b8-b317-4f902a29cb74	1_3_2_1_6_3	投资银行部_交易性资管计划_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
268	7df21293-b217-48ac-8681-50524cc21da0	1_3_2_1_7_1	投资银行部_交易性债权融资计划_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
269	bed614f5-e551-436a-8317-6e0577a1e8fd	1_3_2_1_7_2	投资银行部_交易性债权融资计划_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
270	3c0830c6-b9c5-4ed0-bfc1-42a7351a6054	1_3_2_1_7_3	投资银行部_交易性债权融资计划_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
271	03bdffa9-778b-4d7d-ae54-ab4cda4d67ca	1_3_2_1_8_1	投资银行部_交易性私募基金_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
272	34932d7c-17fa-4a8c-b6ce-3ee3b4eca30e	1_3_2_1_8_2	投资银行部_交易性私募基金_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
273	933ea4c2-1015-4a1e-943d-738a479e5dc7	1_3_2_1_8_3	投资银行部_交易性私募基金_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
274	c0a1c1a8-9211-4993-8610-6e813ffa9103	1_3_2_1_9_1	投资银行部_交易性公募基金_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
275	42ee9ed6-51e1-4da4-8a69-b987d5496c32	1_3_2_1_10_1	投资银行部_交易性融资租赁_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
276	f9431495-b15b-479f-a48b-cb05497da26a	1_3_2_1_10_2	投资银行部_交易性融资租赁_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
277	037ebf07-24d8-4b9f-92e8-a8c2fa3d31b4	1_3_2_1_10_3	投资银行部_交易性融资租赁_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
278	f7b6a3c1-1053-4fb0-b72e-bc511a049a6f	1_3_2_1_11_1	投资银行部_交易性金融资产_资产证券化产品_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
279	48227338-56b2-4dcf-b38b-3fa193633353	1_3_2_1_11_2	投资银行部_交易性金融资产_资产证券化产品_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
280	5188d9c8-95f2-4dbc-9422-935430a6b2dc	1_3_2_1_11_3	投资银行部_交易性金融资产_资产证券化产品_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
281	8fc71b9d-19d4-4f52-90d0-2e7bbc4c9dbd	1_3_2_1_12_1	投资银行部_交易性其他资产_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
282	af8ba07d-7495-4f84-851a-72a9ee0ecfec	1_3_2_1_12_2	投资银行部_交易性其他资产_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
283	541fb39e-a279-4e7f-b5cf-1eb9a9e3417b	1_3_2_1_12_3	投资银行部_交易性其他资产_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
284	dfe1d52c-2847-4d9f-92b4-878a9e45e59d	1_3_2_2_1_1	投资银行部_其他债权投资_商业银行债_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
285	e250c08d-7e2a-461f-a9b0-2c85f0f13943	1_3_2_2_1_2	投资银行部_其他债权投资_商业银行债_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
286	1647b4ea-8e23-423d-b6d4-66cd7592340c	1_3_2_2_1_3	投资银行部_其他债权投资_商业银行债_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
287	781ffb99-c83e-40af-8e77-896f39d0411a	1_3_2_2_1_4	投资银行部_其他债权投资_商业银行债_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
288	5810fe0f-b4c6-40c2-ac84-1b118d13f15d	1_3_2_2_2_1	投资银行部_其他债权投资_金融机构债_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
289	c9b0b2ad-def5-44ff-b91e-a7eb3e9f8499	1_3_2_2_2_2	投资银行部_其他债权投资_金融机构债_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
290	344c02b9-446a-411d-92b9-e87fc7f75ee8	1_3_2_2_2_3	投资银行部_其他债权投资_金融机构债_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
291	1d008de4-8ae5-4675-a36e-74c6dd05387a	1_3_2_2_2_4	投资银行部_其他债权投资_金融机构债_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
292	d790438a-bdfe-446c-89c0-bd7da50a2cf3	1_3_2_2_3_1	投资银行部_其他债权投资_公司债_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
293	2c13ffd7-7dbd-4f3f-b77d-564bf76d1c52	1_3_2_2_3_2	投资银行部_其他债权投资_公司债_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
294	662e2e5f-3f10-4171-868a-e256ddea5e8f	1_3_2_2_3_3	投资银行部_其他债权投资_公司债_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
295	336f8325-c82a-45b4-890d-f8f8e14ed587	1_3_2_2_3_4	投资银行部_其他债权投资_公司债_10Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
296	851e2627-644a-4d7b-aa2f-2174a0db186f	1_3_2_2_4_1	投资银行部_其他债权投资_信托_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
297	ded8cf5a-99fb-47b5-8173-6aa4e592a13a	1_3_2_2_4_2	投资银行部_其他债权投资_信托_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
298	24f4ebdf-34ab-4469-b67b-3ec99fee7f43	1_3_2_2_4_3	投资银行部_其他债权投资_信托_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
299	ea155740-ae95-4a95-98c0-eab39a50f149	1_3_2_2_5_1	投资银行部_其他债权投资_资管计划_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
300	53af8f44-08f2-4016-84b9-302b9e27f1e4	1_3_2_2_5_2	投资银行部_其他债权投资_资管计划_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
301	d25bb3ed-7200-4c50-a75a-5a6e209c6cca	1_3_2_2_5_3	投资银行部_其他债权投资_资管计划_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
302	c414cea8-0112-4bf9-a3b3-7f6b187139e4	1_3_2_2_6_1	投资银行部_其他债权投资_债权融资计划_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
303	1f50ab7f-bc9f-4fa8-ac7d-0edadb20d2cc	1_3_2_2_6_2	投资银行部_其他债权投资_债权融资计划_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
304	bf0c5841-ef85-4b08-abac-98aaa1bb68eb	1_3_2_2_6_3	投资银行部_其他债权投资_债权融资计划_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
305	512d0327-466e-434d-b222-975d9be0e054	1_3_2_2_7_1	投资银行部_其他债权投资_私募基金_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
306	aec9277b-cc34-47d1-9392-f93c9f22b26d	1_3_2_2_7_2	投资银行部_其他债权投资_私募基金_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
307	a72b323c-ef17-4210-8d74-c242c02d673e	1_3_2_2_7_3	投资银行部_其他债权投资_私募基金_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
308	a91e1367-1104-4255-9a09-33d50a882ef7	1_3_2_2_8_1	投资银行部_其他债权投资_公募基金_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
309	030e73fe-e664-4cf5-ae38-9d7eaccfed0b	1_3_2_2_9_1	投资银行部_其他债权投资_融资租赁_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
310	cb571772-de0e-4bb3-8648-256ff0c2a391	1_3_2_2_9_2	投资银行部_其他债权投资_融资租赁_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
311	c719205e-f53b-4cff-8c4c-eac4c1c8f756	1_3_2_2_9_3	投资银行部_其他债权投资_融资租赁_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
312	561abd2b-bc5a-45a2-8327-c57354c26cc6	1_3_2_2_10_1	投资银行部_其他债权投资_其他_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
313	fbf25785-203c-4e35-b8b2-fd344f6a4411	1_3_2_2_10_2	投资银行部_其他债权投资_其他_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
314	a99e03dd-c854-4fa0-8d32-8ddda1b74aaa	1_3_2_2_10_3	投资银行部_其他债权投资_其他_5Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
315	a1e3dbf4-bdd0-404e-acd6-1c595cd0b332	1_3_2_3_1_1	投资银行部_债权投资_商业银行债_1Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
316	6247a440-d507-4c86-bb64-2b0dc88fb19a	1_3_2_3_1_2	投资银行部_债权投资_商业银行债_3Y	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
